,index,Position,Track Name,Artist,Streams,URL,date
7037,37,38,หลอก,NICECNX,129721,https://open.spotify.com/track/6XQ71HC6xxRbVZZD6Bodju,2019-09-08
7038,38,39,"fuck, i'm lonely",Lauv,124642,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0,2019-09-08
7039,39,40,เสี่ยว Feat. Na Polycat,Ammy The Bottom Blues,124562,https://open.spotify.com/track/63eGghNk0tlCFqtjdE6aEq,2019-09-08
7040,40,41,ถามหน่อย,VARINZ,122481,https://open.spotify.com/track/3i1rSzXFJpSiEu0zZiEmpD,2019-09-08
7041,41,42,Saint-Tropez,Post Malone,122301,https://open.spotify.com/track/7C39RtGhnEw7cyf0Pyw7PV,2019-09-08
7042,42,43,ครัวซองอัลมอนด์(God fail),Season Five,119990,https://open.spotify.com/track/7lQLlkBmHcDGJ2becWAUAa,2019-09-08
7043,43,44,พรุ่งนี้ค่อย (Cheat Day),Pop Pongkool,118399,https://open.spotify.com/track/00QJNqqJoah8KE7UBDpCHy,2019-09-08
7044,44,45,ไม่มีเหตุผล (feat. นายนะ),MARINA,118362,https://open.spotify.com/track/3JrekkAlDuRg0iRBwVUTBy,2019-09-08
7045,45,46,เจ็บไม่จำ,O-Pavee,118145,https://open.spotify.com/track/4XGKYVsklvtRYtq4LfYUrr,2019-09-08
7046,46,47,หมอกร้าย feat. Fongbeer and Kob the X factor,Lipta,115404,https://open.spotify.com/track/0EYgFMIXhjcFgX6xe2NY9v,2019-09-08
7047,47,48,แพ้ทุกที (LOOPER),fellow fellow,113868,https://open.spotify.com/track/1OCWm66r2PwI8RsspEMfzD,2019-09-08
7048,48,49,อาวรณ์,Polycat,110964,https://open.spotify.com/track/2USX969yFQ250hBULh6Ope,2019-09-08
7049,49,50,LONELY NIGHT,Peck Palitchoke,107568,https://open.spotify.com/track/0F11eSsYR5xhh6gMIEG3Q4,2019-09-08
7050,50,51,ไม่รับสาย,The Toys,106316,https://open.spotify.com/track/5ndp5yVxoWbTSDRY1nAipf,2019-09-08
7051,51,52,พอจะรู้,MEYOU,101139,https://open.spotify.com/track/4p4SOBQ0fxHYluEcba6Xrq,2019-09-08
7052,52,53,FLASH,X1,101049,https://open.spotify.com/track/1q3C6brbmRrULTyo2mseKF,2019-09-08
7053,53,54,Kill This Love,BLACKPINK,94858,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2019-09-08
7054,54,55,Wanted,OneRepublic,94171,https://open.spotify.com/track/6hLkeOMrhZ2CMLBp2of576,2019-09-08
7055,55,56,เพื่อนไม่จริง,Polycat,91969,https://open.spotify.com/track/05WHgjtWx32x40VmFkLnOd,2019-09-08
7056,56,57,Boy With Luv (feat. Halsey),BTS,91501,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019-09-08
7057,57,58,เวลาเธอยิ้ม,Polycat,85427,https://open.spotify.com/track/06DPpk0hUJEgpzl5cuWNI6,2019-09-08
7058,58,59,"ทั้งจำทั้งปรับ (Jailhouse rap) feat. YOUNGOHM, KARN The Parkinson",Stamp,85324,https://open.spotify.com/track/1Wuq5oThaFJmFl2vJNYMKD,2019-09-08
7059,59,60,bad guy,Billie Eilish,83786,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-09-08
7060,60,61,ซ่อนกลิ่น,Palmy,83534,https://open.spotify.com/track/7woh2lJvyILYxSQ1kXTI3d,2019-09-08
7061,61,62,หมายความว่าอะไร,MEAN,81893,https://open.spotify.com/track/63rLjQUFTxemPqACev1by7,2019-09-08
7062,62,63,ดูดี,Polycat,81813,https://open.spotify.com/track/4afuOwuWWRoS8HEw1cyVUZ,2019-09-08
7063,63,64,ตัวสำรอง,Bedroom Audio,79433,https://open.spotify.com/track/3L1nGE8zZsTuxkZUFLlTgC,2019-09-08
7064,64,65,มีแต่เธอในหัวใจ,Mindset,78733,https://open.spotify.com/track/02fQLERHX9nqlnIfJOciua,2019-09-08
7065,65,66,"เอ็นดู feat. NONNY9, PONCHET",VARINZ,78089,https://open.spotify.com/track/61fcrKehgOcbb1TzPJfcob,2019-09-08
7066,66,67,ต่อให้,Season Five,77767,https://open.spotify.com/track/7EiesOznEUAta5QIb89I7e,2019-09-08
7067,67,68,Talk (feat. Disclosure),Khalid,77621,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019-09-08
7068,68,69,พบกันใหม่,Polycat,76483,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI,2019-09-08
7069,69,70,คำว่ารัก,Mon Monik,75624,https://open.spotify.com/track/0XvtyZJQmQ9HRJZoLVbioO,2019-09-08
7070,70,71,I Like Me Better,Lauv,75624,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019-09-08
7071,71,72,ฝากไว้กับดาว,Whal & Dolph,75491,https://open.spotify.com/track/5PMJyQr4nI8L78r6TXumeU,2019-09-08
7072,72,73,Good Luck feat. Maiyarap,Lipta,75472,https://open.spotify.com/track/3tMbwbZpYXGHeg0l45m7Tv,2019-09-08
7073,73,74,Liar,Camila Cabello,74155,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM,2019-09-08
7074,74,75,ไปเถอะ,The Parkinson,73100,https://open.spotify.com/track/0LYBCxlKrkN2AQSvlolWXC,2019-09-08
7075,75,76,BOOM,NCT DREAM,72653,https://open.spotify.com/track/6rcn967QN5JtkPOBDwYIuT,2019-09-08
7076,76,77,I Don't Care (with Justin Bieber),Ed Sheeran,72572,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-09-08
7077,77,78,I.F.L.Y.,Bazzi,70945,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,2019-09-08
7078,78,79,Adios,EVERGLOW,70937,https://open.spotify.com/track/5uHl2eYaITSX6xEX8bmaXy,2019-09-08
7079,79,80,ไม่อยู่ในชีวิตแต่อยู่ในหัวใจ,Lula,69412,https://open.spotify.com/track/1psb8glAxDb4DYAwnOWzm3,2019-09-08
7080,80,81,If I Can't Have You,Shawn Mendes,69125,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2019-09-08
7081,81,82,รอให้เธอบอก,Whal & Dolph,68596,https://open.spotify.com/track/0r7l0cA27fy29MmGU8k1bO,2019-09-08
7082,82,83,Lies,ETC.,67707,https://open.spotify.com/track/4cuqxTgaj2Bzrlti3s6MDZ,2019-09-08
7083,83,84,Someone You Loved,Lewis Capaldi,66430,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-09-08
7084,84,85,รอหรือพอ(STAY),Ink Waruntorn,63727,https://open.spotify.com/track/6GWxyilMge5tlHylX0KjSS,2019-09-08
7085,85,86,กอดความเจ็บช้ำ,Safeplanet,63289,https://open.spotify.com/track/13y3BLdlSdVH7wJwavs06O,2019-09-08
7086,86,87,เป็นเพราะฝน,Polycat,62752,https://open.spotify.com/track/7K41SevJ4ihWtiOiF1eAak,2019-09-08
7087,87,88,รักมือสอง,Bedroom Audio,62377,https://open.spotify.com/track/6SrJGBmuQGR8SKpPqHfXz4,2019-09-08
7088,88,89,ยังไม่รู้,Better Weather,61602,https://open.spotify.com/track/2OQQPlUlrSKu2nOPMwTS2c,2019-09-08
7089,89,90,หวง (You're Mine),Earth Patravee,61220,https://open.spotify.com/track/5t2958ghc1UIUovv1pqMl3,2019-09-08
7090,90,91,มีผลต่อหัวใจ,Non Tanon,61133,https://open.spotify.com/track/5lxItfla07vroV2vuGwe75,2019-09-08
7091,91,92,The Man,Taylor Swift,59985,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70,2019-09-08
7092,92,93,Old Town Road - Remix,Lil Nas X,59719,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019-09-08
7093,93,94,Grand Escape (Movie Edit) [feat. Toko Miura],RADWIMPS,59454,https://open.spotify.com/track/2cE5PbW9PhPmnyETXqH3VE,2019-09-08
7094,94,95,พูดไม่ออก,The Toys,59208,https://open.spotify.com/track/36QNwsq4EpOdS3E4WEJphO,2019-09-08
7095,95,96,ICY,ITZY,59111,https://open.spotify.com/track/7zFBtYAVURF3bUVqEQ6UUu,2019-09-08
7096,96,97,7 rings,Ariana Grande,58746,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-09-08
7097,97,98,Panini,Lil Nas X,58684,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,2019-09-08
7098,98,99,2002,Anne-Marie,58279,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-09-08
7099,99,100,ร W8,Gene Kasidit,58130,https://open.spotify.com/track/3zc9UfgETcTMGiazW58Klg,2019-09-08
7100,100,101,i'm so tired...,Lauv,57644,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-09-08
7101,101,102,เป็นอดีต,MEAN,57311,https://open.spotify.com/track/6OJ10ZEgo5ZyBHZE72eD7x,2019-09-08
7102,102,103,Cruel Summer,Taylor Swift,57263,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,2019-09-08
7103,103,104,นอกจากชื่อฉัน,ACTART,56923,https://open.spotify.com/track/3nQlPsRsO4mEqVaiqErCLO,2019-09-08
7104,104,105,เป็นทุกอย่าง,Room 39,56832,https://open.spotify.com/track/0lQWN4uo1PCdzrxEZJM95P,2019-09-08
7105,105,106,พยายาม,O-Pavee,56778,https://open.spotify.com/track/6Slc1wXZDs8zDA6Ip9mPFE,2019-09-08
7106,106,107,"thank u, next",Ariana Grande,56612,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-09-08
7107,107,108,ไม่ไหวบอกไหว,Boy Peacemaker,56392,https://open.spotify.com/track/31zkfF9LTPEbnwdaz6MERy,2019-09-08
7108,108,109,ภาพจำ,Pop Pongkool,56244,https://open.spotify.com/track/4YRpjJaJpiI36HM36Dn5lS,2019-09-08
7109,109,110,ฉันยังเก็บไว้,Whal & Dolph,54750,https://open.spotify.com/track/5baGsQBa1IGlf1x0BqiPQ5,2019-09-08
7110,110,111,SOLO,JENNIE,54568,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2019-09-08
7111,111,112,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,53742,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,2019-09-08
7112,112,113,ไม่สนิทอย่าทัก feat. Chilling Sunday,fellow fellow,53707,https://open.spotify.com/track/3uQfQMt9GEXhAZLVGtubcv,2019-09-08
7113,113,114,Strawberries & Cigarettes,Troye Sivan,53552,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ,2019-09-08
7114,114,115,Don't Know What To Do,BLACKPINK,53424,https://open.spotify.com/track/1TaQciB8qqRZ9fxWGhS65X,2019-09-08
7115,115,116,PLEASE,Atom Chanakan,53277,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x,2019-09-08
7116,116,117,ใกล้,SCRUBB,52855,https://open.spotify.com/track/4r3UvwePMdXPJrqFautgTq,2019-09-08
7117,117,118,Teeth,5 Seconds of Summer,52609,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6,2019-09-08
7118,118,119,LALALAY 날라리,SUNMI,52532,https://open.spotify.com/track/6sWd8ZAH5bWWyjwb7ZV2Zb,2019-09-08
7119,119,120,Best Part (feat. Daniel Caesar),H.E.R.,51853,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019-09-08
7120,120,121,พอ,Atom Chanakan,51542,https://open.spotify.com/track/72KOmS4Af9IEFsT87TK1VQ,2019-09-08
7121,121,122,ฟ้า,Tattoo Colour,51497,https://open.spotify.com/track/49P4H6SJkVu2pkuZnuUDk4,2019-09-08
7122,122,123,กลัว (18th edited),SCRUBB,51488,https://open.spotify.com/track/6T3awZdmxxF3j5ozSi8vqy,2019-09-08
7123,123,124,มันเป็นใคร,Polycat,51480,https://open.spotify.com/track/4PXdOchDL7aUZghQobIlhX,2019-09-08
7124,124,125,Is There Still Anything That Love Can Do?,RADWIMPS,51439,https://open.spotify.com/track/56pvqFKGXPjubh5eY6sOlv,2019-09-08
7125,125,126,ความเงียบดังที่สุด,Getsunova,51361,https://open.spotify.com/track/49o9ToewyZywgB5KlaB3WN,2019-09-08
7126,126,127,คิดถึง,Palmy,51331,https://open.spotify.com/track/39TrXFs2mDHCPlGpfTrOX3,2019-09-08
7127,127,128,Dance Monkey,Tones And I,51235,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019-09-08
7128,128,129,FANCY,TWICE,50728,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA,2019-09-08
7129,129,130,รอยยิ้ม,SCRUBB,50564,https://open.spotify.com/track/6ezEwX2eZRZlioqYaUPOKX,2019-09-08
7130,130,131,เจ็บจนไม่เข้าใจ,PORTRAIT,50452,https://open.spotify.com/track/4URCEQmgwuwaHiySIqGmIa,2019-09-08
7131,131,132,Motivation,Normani,50422,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm,2019-09-08
7132,132,133,ฝันหวานอายจูบ,Stamp,50360,https://open.spotify.com/track/10DSYghyBjAYJa8iCvdRDv,2019-09-08
7133,133,134,อย่าเสียใจคนเดียว ost. HORMONES 3 THE FINAL SEASON,Better Weather,50308,https://open.spotify.com/track/6hppyFzZ1nHxTbRuPnSwBe,2019-09-08
7134,134,135,Slide Away,Miley Cyrus,50150,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf,2019-09-08
7135,135,136,You Need To Calm Down,Taylor Swift,49797,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,2019-09-08
7136,136,137,พระเอกจําลอง,Getsunova,49676,https://open.spotify.com/track/3HQHoNW6nesoIVybg8wtCr,2019-09-08
7137,137,138,เจ็บน้อยที่สุด,Zeal,49491,https://open.spotify.com/track/2YIgU8Tq4tovJ3T2Qw6Ewh,2019-09-08
7138,138,139,Day 1 ◑,HONNE,49378,https://open.spotify.com/track/6ZzYETKetIfNUsZUb23jgG,2019-09-08
7139,139,140,Paris in the Rain,Lauv,49345,https://open.spotify.com/track/41CgzGD7xlgnJe14R4cqkL,2019-09-08
7140,140,141,Wow.,Post Malone,49175,https://open.spotify.com/track/2ve5NyzWHUbIYxL33goCX7,2019-09-08
7141,141,142,Status,Chilling Sunday,48769,https://open.spotify.com/track/0GTCONVjK4xrB0ZPT1CCNz,2019-09-08
7142,142,143,ได้ข่าว (Breaking News) feat. CDGUNTEE,Lipta,48660,https://open.spotify.com/track/4L11CrTUriutTRRjWKPdJm,2019-09-08
7143,143,144,달라달라 (DALLA DALLA),ITZY,48638,https://open.spotify.com/track/0GU5GuJQQEnnREO2FxnVPT,2019-09-08
7144,144,145,คนที่ไม่ใช่,O-Pavee,48422,https://open.spotify.com/track/76rs0Apd4Ct5LwJm8pB6r1,2019-09-08
7145,145,146,กอดไม่ได้,Bedroom Audio,48115,https://open.spotify.com/track/4WxNfBGTaGoN5hOqXI9TFJ,2019-09-08
7146,146,147,ขอ,Lomosonic,47929,https://open.spotify.com/track/4s4xtVecBeGjuAMqXW8kWv,2019-09-08
7147,147,148,I Warned Myself,Charlie Puth,47878,https://open.spotify.com/track/3707IBa4HnS3zDDoWfeUBl,2019-09-08
7148,148,149,Takeaway (feat. Lennon Stella),The Chainsmokers,47620,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe,2019-09-08
7149,149,150,Ransom,Lil Tecca,46918,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0,2019-09-08
7150,150,151,Dancing With A Stranger (with Normani),Sam Smith,46845,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-09-08
7151,151,152,ขอโทษดาว,Earth Patravee,46837,https://open.spotify.com/track/5fDc3i3gwjyNCBbln2ZoVn,2019-09-08
7152,152,153,ดาว,Pause,46553,https://open.spotify.com/track/7JT0xvRdL46U36JqiCTfWS,2019-09-08
7153,153,154,ธารารัตน์,YOUNGOHM,46128,https://open.spotify.com/track/3BK6m6yU8BAW5z71FnU3nu,2019-09-08
7154,154,155,ผู้ชมที่ดี,MEAN,45997,https://open.spotify.com/track/14ukOd1Rxw8Fi1pqmiNXMa,2019-09-08
7155,155,156,Love Shot,EXO,45976,https://open.spotify.com/track/33NAYATbWRoo5RuEP30JBZ,2019-09-08
7156,156,157,ภูเขาบังเส้นผม (Hide you) feat. TWOPEE,Stamp,45845,https://open.spotify.com/track/5kHLmBd3GTMIFhWdD3berA,2019-09-08
7157,157,158,คืนที่ดาวเต็มฟ้า,Pramote Vilepana,45550,https://open.spotify.com/track/5JoSLllHkOdE56kpHU4fi6,2019-09-08
7158,158,159,แค่เราไม่ได้รักกัน,Indigo,45354,https://open.spotify.com/track/7Fi43HjA5FTTCPOj2wai00,2019-09-08
7159,159,160,As If It's Your Last,BLACKPINK,45339,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot,2019-09-08
7160,160,161,ไวน์,Max Jenmana,45308,https://open.spotify.com/track/00Hj710RrsLX5s9bothwlW,2019-09-08
7161,161,162,Without Me,Halsey,45230,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-09-08
7162,162,163,เพียงเธอ,Safeplanet,45199,https://open.spotify.com/track/79YugcEzo00SmZXLchKPnI,2019-09-08
7163,163,164,ฝืนตัวเองไม่เป็น,Non Tanon,45129,https://open.spotify.com/track/5AwQir16Hh3nHBLyGuhTjU,2019-09-08
7164,164,165,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,45021,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2019-09-08
7165,165,166,DDU-DU DDU-DU,BLACKPINK,45009,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw,2019-09-08
7166,166,167,Hollywood's Bleeding,Post Malone,44740,https://open.spotify.com/track/77Y7tccX9Hx5iClDr39uy9,2019-09-08
7167,167,168,Shameless,Camila Cabello,44726,https://open.spotify.com/track/3UYiU57SMiAS5LqolhHJw1,2019-09-08
7168,168,169,Zimzalabim,Red Velvet,44014,https://open.spotify.com/track/0GUbhhI5fRx7BlqlqlhjuB,2019-09-08
7169,169,170,เสือสิ้นลาย,F.HERO,43934,https://open.spotify.com/track/42pEFPN6KrUydf2ufdampZ,2019-09-08
7170,170,171,ลาลาลอย (100%),The Toys,43741,https://open.spotify.com/track/3f3L2MP4oniV1bmSxGbcW4,2019-09-08
7171,171,172,Love Message - เพลงประกอบละคร รักฉุดใจนายฉุกเฉิน,ซันนี่ สุวรรณเมธานนท์,43608,https://open.spotify.com/track/6F9yDb4e33URT8BaO3Gw6s,2019-09-08
7172,172,173,ความลับมีในโลก(Secret),Ink Waruntorn,43393,https://open.spotify.com/track/6oTyQdGm1gjyDbd1N1Vhq4,2019-09-08
7173,173,174,บอกตัวเอง (feat. โป่ง หินเหล็กไฟ),Room 39,43330,https://open.spotify.com/track/3WQe3r4R1lnJs75ty9UYDF,2019-09-08
7174,174,175,เขตห้ามหวง,TOR Saksit,43030,https://open.spotify.com/track/3IsAzB4wlqbAeQEEtdJh3x,2019-09-08
7175,175,176,ลืมไปก่อน,Buddha Bless,42766,https://open.spotify.com/track/4FqihJCXbisi7QYobU7ff6,2019-09-08
7176,176,177,ความรักกำลังก่อตัว,Non Tanon,42644,https://open.spotify.com/track/4EgdU9qfAfHC8ZsGd7dnac,2019-09-08
7177,177,178,คู่กัน,SCRUBB,42604,https://open.spotify.com/track/2SewBThepvNfjZ6fyBhGYT,2019-09-08
7178,178,179,Happier,Marshmello,42258,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-09-08
7179,179,180,รักแรกพบ,Tattoo Colour,42119,https://open.spotify.com/track/19VIBTwlLTX2SKK6e3erAf,2019-09-08
7180,180,181,รองเท้าเก่า,Tattoo Colour,41937,https://open.spotify.com/track/3Eu82PdSTJ8whj8KFJj4au,2019-09-08
7181,181,182,บอกฉัน,Illslick,41872,https://open.spotify.com/track/0vOepjj3QlgWsmuccCCDkT,2019-09-08
7182,182,183,ยังคิดถึง...(Same),Marc Tatchapon,41833,https://open.spotify.com/track/1OlInnJssr9pXY0Ooa0SDT,2019-09-08
7183,183,184,เป็นไรไหม?,OG-ANIC,41806,https://open.spotify.com/track/09Mn2O6dtMLCKdeD0BtLdO,2019-09-08
7184,184,185,ที่ผ่านมา,YERM,41603,https://open.spotify.com/track/5UlSKEFiNHNFSye7CLpLPs,2019-09-08
7185,185,186,Smoke,Violette Wautier,41345,https://open.spotify.com/track/4QWno5VXD5LMpoQQlNrJNQ,2019-09-08
7186,186,187,ขี้หึง,Silly Fools,41307,https://open.spotify.com/track/3S7oRCNWJkMNkqLMr88hpo,2019-09-08
7187,187,188,ภาวิณี (2018 Remastered),electric.neon.lamp,41290,https://open.spotify.com/track/7qnO1KbAGjzEy22mC3HXua,2019-09-08
7188,188,189,ท้าเล,The Toys,41205,https://open.spotify.com/track/52R0SwdPEcHrBblLKdUFiN,2019-09-08
7189,189,190,Enemies (feat. DaBaby),Post Malone,40985,https://open.spotify.com/track/6UFEJuDXQMWhL5UH5f9fUR,2019-09-08
7190,190,191,เหงา เหงา (Insomnia),Ink Waruntorn,40894,https://open.spotify.com/track/1zX4JRQpUlQSHwccLL6pJN,2019-09-08
7191,191,192,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,40702,https://open.spotify.com/track/4Yq3XUNfWrAPWuB94qkC09,2019-09-08
7192,192,193,เพื่อนพระเอก,Polycat,40399,https://open.spotify.com/track/3oAsmJfKeZHuouJIxRwb1g,2019-09-08
7193,193,194,I Love You 3000,Stephanie Poetri,40349,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc,2019-09-08
7194,194,195,Perfect,Ed Sheeran,40077,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019-09-08
7195,195,196,ถ้าฉันหายไป(Skyline),Earth Patravee,39972,https://open.spotify.com/track/0goff2JabkZTEq1yKeyoM8,2019-09-08
7196,196,197,La Vie en Rose,IZ*ONE,39884,https://open.spotify.com/track/1fRaznZsAB2i63TtmYv2Hc,2019-09-08
7197,197,198,LOVE SCENARIO,iKON,39614,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k,2019-09-08
7198,198,199,Die For Me (feat. Future & Halsey),Post Malone,39561,https://open.spotify.com/track/59PYPDxTbqJpiGfyogPb5h,2019-09-08
7199,199,200,Malibu Nights,LANY,39478,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-09-08
7200,0,1,ภาวนา,MEYOU,453761,https://open.spotify.com/track/7IcfEY0IyV4fdALbwJCw3v,2019-09-15
7201,1,2,รักติดไซเรน,แพรวา ณิชาภัทร,450842,https://open.spotify.com/track/0vIvE2RgjnMpUQn875C4Vz,2019-09-15
7202,2,3,ถ้าฉันเป็นเขา,Indigo,349869,https://open.spotify.com/track/7adzBs69Rjtj6194UZRWfm,2019-09-15
7203,3,4,Señorita,Shawn Mendes,321394,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-09-15
7204,4,5,นี่ฉันเอง feat. KOB FLAT BOY,Lipta,290822,https://open.spotify.com/track/1A9I1bdZX61vE5cTaNOz2x,2019-09-15
7205,5,6,เจ็บจนพอ,Wanyai,262126,https://open.spotify.com/track/4prGMvYxnXPsG7xueL4Gc8,2019-09-15
7206,6,7,Circles,Post Malone,250136,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019-09-15
7207,7,8,ดวงใจ,Palmy,245615,https://open.spotify.com/track/6N6gsaHf5GYJAvEKfg6iEv,2019-09-15
